,exec_memory,exec_cores,iteration,max_partition,executor_instance,time_1,time_2,time_3,total_time,n_executor,app_name
0,1,2,1,127762034,4,"[[8.920274496078491, 0.06562161445617676, 0.09558677673339844, 98.8280086517334, 0.06204104423522949, 155.57424306869507], [7.902395725250244, 0.03654646873474121, 0.04787015914916992, 77.21028399467468, 0.1294102668762207, 141.44561767578125]]","[[10.033615350723267, 0.02176523208618164, 0.09394335746765137, 0.14230632781982422, 0.06362366676330566, 75.10546135902405], [9.329322814941406, 0.013167619705200195, 0.06276726722717285, 0.1076662540435791, 0.04529976844787598, 77.78185939788818]]","[[0.17195653915405273, 0.2333698272705078, 0.787118673324585, 112.33566379547119, 5.3882598876953125e-05, 0.019495010375976562], [0.27069711685180664, 0.21071600914001465, 1.5587542057037354, 110.90630388259888, 5.1975250244140625e-05, 0.03131556510925293]]","[[0.13201045989990234, 17.34644889831543, 462.8966999053955], [0.10794758796691895, 18.49578547477722, 427.3389186859131]]",,Spark Analysis D5
