,exec_memory,exec_cores,iteration,max_partition,executor_instance,time_1,time_2,time_3,total_time,n_executor,app_name
0,1,2,1,127762034,4,"[[11.902249813079834, 0.07370734214782715, 0.1009531021118164, 113.4818696975708, 0.07343387603759766, 94.11289381980896], [11.266160488128662, 0.04004359245300293, 0.04543161392211914, 100.86906147003174, 0.045401811599731445, 91.9205846786499]]","[[11.79259991645813, 0.02254176139831543, 0.05936932563781738, 0.14215707778930664, 0.061035871505737305, 108.07958030700684], [12.463414430618286, 0.01220703125, 0.04726243019104004, 0.11729884147644043, 0.04072928428649902, 111.06604886054993]]","[[0.16146588325500488, 0.147505521774292, 0.6837291717529297, 106.81617212295532, 3.147125244140625e-05, 0.015363693237304688], [0.05971837043762207, 0.11969661712646484, 0.5492119789123535, 110.44018697738647, 3.170967102050781e-05, 0.01582050323486328]]","[[0.12471795082092285, 19.792017936706543, 448.33311009407043], [0.08542728424072266, 21.795340061187744, 439.36244559288025]]",,Spark Analysis D1
