,exec_memory,exec_cores,iteration,max_partition,executor_instance,time_1,time_2,time_3,total_time,n_executor,app_name
0,1,2,1,51104814,4,"[[10.847638368606567, 0.03571033477783203, 0.043885231018066406, 94.89456462860107, 0.046296119689941406, 75.75405383110046], [10.946648120880127, 0.043504953384399414, 0.0446019172668457, 91.40922355651855, 0.0434575080871582, 77.0560884475708]]","[[10.575476169586182, 0.011257410049438477, 0.04381680488586426, 0.10778021812438965, 0.03925752639770508, 106.18244862556458], [13.003290891647339, 0.010913610458374023, 0.04457283020019531, 0.10103988647460938, 0.03600120544433594, 104.29672622680664]]","[[0.05312991142272949, 0.10854578018188477, 0.5589869022369385, 95.90302515029907, 4.792213439941406e-05, 0.015429973602294922], [0.051519155502319336, 0.1069638729095459, 0.5559840202331543, 93.88619923591614, 3.337860107421875e-05, 0.015895843505859375]]","[[0.07325601577758789, 19.849549055099487, 396.18793296813965], [0.07458949089050293, 19.62457776069641, 392.08927178382874]]",,Spark Analysis D2
