,exec_memory,exec_cores,iteration,max_partition,executor_instance,time_1,time_2,time_3,total_time,n_executor,app_name
0,2,2,1,127762034,3,"[[14.876045227050781, 0.03460693359375, 0.04413008689880371, 127.44019865989685, 0.04613089561462402, 98.48285412788391], [14.9418306350708, 0.03235197067260742, 0.039699554443359375, 116.05906844139099, 0.04201054573059082, 92.42613506317139]]","[[18.00795602798462, 0.01692342758178711, 0.04412364959716797, 0.10773801803588867, 0.035588979721069336, 138.0571391582489], [15.838945627212524, 0.009944915771484375, 0.046089887619018555, 0.10053634643554688, 0.03492593765258789, 138.87158036231995]]","[[0.0520176887512207, 0.11022543907165527, 0.5672683715820312, 140.7505326271057, 3.7670135498046875e-05, 0.015091180801391602], [0.04726719856262207, 0.1001291275024414, 0.5264396667480469, 97.7529776096344, 3.4332275390625e-05, 0.014021873474121094]]","[[0.07734322547912598, 22.872731924057007, 539.2701661586761], [0.07429790496826172, 24.076305866241455, 477.37107586860657]]",,Spark Analysis 5:40
